lncRNAs	SRR5816403	SRR5816404	SRR5816405	SRR5816406	SRR5816407	SRR5816409	SRR5816412	SRR5816413	SRR5816414	SRR5816415	SRR5816416	SRR5816417	SRR5816422	SRR5816423	SRR5816424	SRR5816425	SRR5816426	SRR5816427	SRR5816431	SRR5816432	SRR5816433	SRR5816434	SRR5816435	SRR5816436	SRR5816399	SRR5816401	SRR5816402	SRR5816408	SRR5816410	SRR5816411	SRR5816419	SRR5816420	SRR5816421	SRR5816428	SRR5816429	SRR5816430	SRR6002855	SRR6002856	SRR6002857	SRR6002858	SRR6002859	SRR6002860	SRR6002861	SRR6002862	SRR6204755	SRR6204756	SRR7550104	SRR7550105	SRR7550106	SRR7550107	SRR7550108	SRR7550109	SRR7550110	SRR7550111	SRR7550112	SRR7550113	SRR7550114	SRR7550115	SRR7550116	SRR7550117	SRR7550118	SRR7550119	SRR7550120	SRR7550121	SRR7550122	SRR7550123	SRR7550124	SRR7550125	SRR7550126	SRR7550127	SRR8245084	SRR8245085	SRR8245086	SRR8245087	SRR8245088	SRR8245089	SRR8245090	SRR8245091	SRR8245092	SRR8245093	SRR8245094	SRR8245095	SRR8518510	SRR8518511	SRR8518512	SRR8518513	SRR8518514	SRR8518515	SRR10015151	SRR10015152	SRR10015153	SRR10015154	SRR10015155	SRR10015156	SRR10015157	SRR10015158	SRR10015159	SRR10015160	SRR10015161	SRR10015162	SRR10015163	SRR10015164	SRR10015165	SRR10015166	SRR10015167	SRR10015168	ERR5730247	ERR5730248	ERR5730250	ERR5730252	ERR5730254	ERR5730256	ERR5730259	ERR5730261	ERR5730263	ERR5730268	ERR5730270	ERR5730273	ERR5730275	ERR5730277	ERR5730279	ERR5730280	ERR5730282	ERR5730285	ERR5730287	ERR5730208	ERR5730209	ERR5730210	ERR5730211	ERR5730212	ERR5730213	ERR5730214	ERR5730215	ERR5730216	ERR5730217	ERR5730218	ERR5730219	ERR5730220	ERR5730221	ERR5730222	ERR5730223	ERR5730224	ERR5730225	ERR5730226	ERR5730227	ERR5730228	ERR5730229	ERR5730230	ERR5730231	ERR5730232	ERR5730235	ERR5730236	ERR5730237	ERR5730238	ERR5730239	ERR5730240	ERR5730243	ERR5730246	ERR5730233	ERR5730234	ERR5730241	ERR5730242	ERR5730244	ERR5730245	ERR5730249	ERR5730251	ERR5730253	ERR5730255	ERR5730257	ERR5730258	ERR5730260	ERR5730262	ERR5730264	ERR5730265	ERR5730266	ERR5730267	ERR5730269	ERR5730271	ERR5730272	ERR5730274	ERR5730276	ERR5730278	ERR5730281	ERR5730283	ERR5730284	ERR5730286	SRR14120319	SRR14120318	SRR14120317	SRR14120316	SRR13167947	SRR13167945	SRR13167943	SRR13167941	SRR13167939	SRR13167937	SRR13167946	SRR13167944	SRR13167942	SRR13167940	SRR13167938	SRR13167936
BnaA03LNG0004000.1	0.220531	0.161267	0.093411	0.436738	0.130068	0.320735	0.096510	0.040672	0.121952	0.293135	5.436522	0.155094	0.000000	0.647211	0.146002	0.000000	0.285433	2.813610	0.000000	0.160144	0.468237	0.143782	0.140131	0.000000	1.004566	0.000000	0.034641	0.000000	0.000000	0.000000	0.094518	0.000000	0.024355	0.034981	0.000000	0.140837	1.214101	0.074418	0.000000	0.000000	1.575273	0.150567	0.197984	1.707884	1.554061	0.238268	0.084030	0.088547	1.427685	0.057317	0.166812	0.347016	0.175277	0.255621	1.754477	0.195398	1.957628	1.896773	0.138480	1.751099	0.252984	0.212597	2.620536	0.288910	1.750573	0.478261	2.026120	0.298382	0.391666	0.000000	1.356880	0.752599	1.989858	1.902255	2.608759	0.651621	0.043997	0.650358	0.003450	0.000000	0.375828	0.383538	0.000000	0.130468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.312824	0.000000	1.686762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.426380	0.000000	0.000000	0.000000	0.111963	0.078401	0.103756	0.092790	0.098793	0.000000	0.000000	0.456073	0.514287	0.000000	0.000000	0.427525	0.592258	0.334306	0.524115	0.000000	0.289263	0.000000	0.000000	0.139440	0.109343	0.077951	0.128843	0.176861	0.461199	0.349311	0.290549	0.130215	0.268460	0.072790	0.228587	0.208095	0.198230	0.120041	1.184129	0.618235	0.000000	0.072441	0.000000	0.023862	0.007320	0.035338	0.560475	0.000000	0.622627	0.037708	0.000000	0.037634	0.625200	0.000000	0.040828	0.048267	0.518972	0.009172	0.000000	0.030777	0.112377	0.237514	0.093203	0.068191	0.604965	0.198208	0.000000	0.000000	0.000000	0.052967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.721717	0.030741	0.038194	0.000000	0.000000	0.066485	0.000000	0.099344	0.705125	0.000000	0.123679	0.000000	0.323991	0.091054	0.305086	0.059430	1.556226	0.000000	0.235605	0.295318	0.275210	2.470464	0.303304
BnaCnnLNG0002300.1	0.019215	0.0	0.006227	0.017335	0.0	0.037460	4.492880	3.066403	5.442615	4.576931	3.213125	2.309878	1.826804	2.308506	3.019197	6.361166	5.490472	6.537728	6.943626	6.434739	0.000000	7.362845	5.418148	0.000000	0.100508	0.0	0.000000	0.860634	1.426599	2.556267	3.931052	1.448206	2.223825	2.499851	0.000000	5.958088	1.780329	1.515983	1.032203	3.883081	1.461831	1.995027	2.178055	1.515838	0.041844	0.000000	2.866041	3.563626	0.368681	25.060966	1.087532	0.290869	0.557058	0.475522	0.175507	0.091827	1.073492	0.495356	0.000000	0.973373	0.123821	0.235608	0.776681	0.789513	0.695763	0.951134	0.000000	0.739147	1.286477	0.000000	3.610444	1.287886	2.958437	6.009254	3.069044	4.428898	4.300695	0.936095	4.383235	3.807497	3.630365	6.967062	0.999951	2.150639	1.168052	0.550486	0.145771	1.201140	0.420466	0.990984	0.281388	0.096622	1.141554	0.262969	0.163017	0.736171	0.0	0.382788	0.281664	0.137758	0.652896	0.0	1.120414	0.0	0.014314	0.683624	9.239342	0.884791	0.907513	0.926274	12.324052	3.778835	4.155436	2.776131	14.227678	3.890965	3.386665	2.422393	2.007977	2.259701	2.518923	13.481271	14.916621	6.199410	3.648623	1.380782	6.299830	7.967212	2.148424	1.338664	7.920523	8.199222	0.209392	1.286775	7.582577	4.919648	0.000000	5.700638	8.577538	4.091440	5.565639	15.002414	1.798927	4.886895	3.962677	15.323925	15.066038	2.926049	1.448260	14.761678	9.575458	1.991794	15.177668	9.630379	11.095863	5.707347	3.520699	1.381688	1.778763	11.831757	3.778027	5.200865	1.076434	8.840847	4.375229	4.377450	5.827141	11.782223	16.981548	14.130473	21.651312	16.098330	14.737305	14.181603	19.511429	15.556061	12.054599	9.972331	3.428231	2.798539	3.060356	3.056532	12.586322	11.296587	2.224109	10.260286	1.100372	1.410123	1.150000	0.787129	0.275187	0.363056	0.132905	4.748562	0.330372	0.000000	0.027504	0.165786	1.698501	1.734113	1.093846	0.026946
BnaCnnLNG0002400.1	0.000000	0.193289	0.079149	0.101923	0.000000	0.127967	0.828679	0.000000	0.959881	0.027004	0.334972	1.180948	1.386900	1.400234	1.137370	1.467263	1.639830	2.217134	1.109764	0.625174	0.000000	0.000000	1.922133	0.639971	0.000000	0.000000	0.000000	0.506389	0.000000	1.421683	2.612633	0.185519	0.443346	0.502023	0.279023	0.679121	0.000000	1.359928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.992527	0.000000	0.519756	0.320868	0.695490	0.195647	0.000000	0.373029	0.611770	0.225406	0.210099	0.303375	0.127518	0.093990	0.478468	0.217705	0.552314	0.100459	0.595965	0.423317	0.581458	0.740233	0.235857	0.869739	0.000000	0.322316	0.000000	0.005997	0.502989	0.000000	0.103094	0.924702	0.186871	0.000000	0.678974	0.556299	0.081652	0.380637	0.452981	0.493323	1.950348	0.272260	0.588124	0.426432	0.041254	1.057712	0.463271	1.191390	0.622623	0.853436	0.822365	0.588713	0.000000	0.333706	0.556488	1.295023	0.000000	1.012443	0.590429	0.684032	1.161800	0.252154	2.810394	1.615233	2.131730	2.190823	1.850124	2.723472	16.720808	7.276309	4.188626	3.232491	3.784425	1.582452	2.921929	2.340226	5.805008	5.362012	5.259249	2.450833	5.713867	5.713913	2.452674	6.522372	2.232434	2.175823	1.327503	1.517252	1.843403	4.848149	3.284226	1.600008	2.651303	1.858157	2.140378	2.179257	0.935995	2.900111	4.189404	5.142980	3.556622	6.047857	3.988926	3.959406	6.506698	5.645476	3.180550	4.486839	2.956926	7.136210	3.801312	2.301367	3.484252	1.026825	4.970821	7.208071	2.496896	1.274996	1.196881	1.421605	4.469360	4.632393	1.945529	1.652378	3.610689	3.282965	2.458553	3.538081	12.435195	14.013966	12.772821	10.814973	8.273869	11.348857	2.701741	2.251907	2.236570	1.353992	2.108510	4.305378	9.177932	8.458304	0.642660	0.527559	0.441291	0.385824	0.276416	0.761382	0.037076	0.094184	0.019704	0.256904	0.601771	0.112357	0.266030	1.016764	0.425963	0.511234
BnaCnnLNG0002500.1	0.574030	0.000000	0.557840	0.586246	1.058800	0.949887	1.046617	0.000000	0.000000	0.252834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.397135	0.000000	0.644979	0.587440	0.944225	0.000000	0.000000	0.359679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325634	0.238219	0.742599	0.000719	0.000000	0.000000	0.269009	0.377092	0.683672	0.425123	0.191912	0.000000	0.000000	0.001859	0.000000	0.272140	0.000000	0.407707	0.000000	0.000000	0.382255	0.000000	0.000000	0.000000	0.004113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.288297	0.000000	0.000000	0.000000	0.000000	0.000000	2.087273	0.000000	0.000000	0.000000	0.000000	0.566187	1.720536	0.651615	2.203209	2.826814	2.466968	0.000000	2.998700	2.596972	3.231180	0.870515	1.066208	1.277782	3.343117	0.385285	1.705662	1.854510	3.344609	4.648122	2.822223	1.644911	1.190385	3.096946	3.074493	1.725506	1.634869	1.002656	0.000000	0.000000	0.002849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049978	0.000000	0.000000	0.000000	0.000000	0.000000	0.194870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.076280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.640558	0.926625	0.000000	0.000000	0.000000	0.000000	0.967855	1.041727	1.101868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.706128	0.000000	3.461236	2.582945	1.155849	0.817389	0.829818	0.000000	0.746427	1.218404	0.979748	1.478130	0.158481	0.012340	0.416122	1.697894
BnaCnnLNG0002600.1	2.868685	1.236890	1.263024	0.782433	0.685826	0.678942	0.294252	0.445506	0.193073	0.349416	0.431697	0.000000	0.000000	0.661481	0.463558	0.327378	0.317311	0.000000	0.000000	0.223158	0.362960	0.452949	0.695234	0.339991	0.000000	0.168116	0.135192	0.161901	0.130286	0.127104	0.000000	0.123885	0.108493	0.190649	0.075685	0.091616	0.000000	0.555046	0.459040	0.128966	0.255550	0.473826	0.440670	0.202127	0.564998	0.786924	0.062180	0.056040	0.188493	0.110379	1.493966	0.231401	0.376408	0.000000	0.164508	0.182038	0.401087	0.487433	0.359063	0.000000	0.176686	0.000000	0.339023	0.236778	0.455020	0.538029	0.548545	0.768896	1.506513	1.528635	0.170506	0.272535	0.362595	0.221631	0.265323	0.159370	0.111796	0.067138	0.129015	0.109944	0.077676	0.050884	0.026831	0.000000	0.000000	0.061514	0.131086	0.000000	1.375085	0.000000	0.093672	0.271762	0.531650	1.282758	0.446715	0.000000	0.357286	0.832492	1.013761	0.000000	0.000000	0.000000	1.231629	0.531069	0.000000	0.000000	0.000000	0.104529	0.101896	0.052546	0.067598	0.085993	0.112776	0.049594	0.064894	0.000000	0.056595	0.083548	0.078384	0.000000	0.112219	0.000000	0.000000	0.075827	0.101853	0.090866	0.061474	0.063411	0.072228	0.068549	0.083926	0.053036	0.078778	0.077517	0.058457	0.075878	0.094872	0.074976	0.069911	0.071410	0.087695	0.084325	0.000000	0.085906	0.091947	0.048473	0.072378	0.062845	0.081141	0.091550	0.146526	0.055530	0.082618	0.094829	0.055447	0.112042	0.000000	0.084791	0.070672	0.013597	0.081750	0.033645	0.065812	0.082415	0.143825	0.068734	0.091558	0.023060	0.000000	0.018540	0.000000	0.072362	0.111086	0.052904	0.011229	0.022095	0.076180	0.035529	0.165339	0.059373	0.112928	0.094150	0.142210	0.070439	0.000000	0.076022	0.000000	0.000000	0.000000	0.019505	0.718920	1.243629	0.319306	0.803796	1.247090	0.682328	1.874318	1.751219	1.381934	0.662253	1.184608	0.000000
BnaCnnLNG0002700.1	0.016778	0.000000	0.016297	0.000000	0.0	0.000000	2.012605	1.178730	2.025817	1.325074	0.921803	0.814345	6.674745	3.691026	5.207667	6.635583	7.762617	5.956241	5.512009	6.168147	4.646349	3.103332	1.925010	4.926074	0.0	0.000000	0.011167	0.787845	1.250408	1.855582	5.670977	6.951986	6.795755	4.145895	4.595307	5.194469	0.493435	0.310897	0.089480	0.305985	0.341069	0.230846	0.314464	0.144159	0.000000	0.000000	0.226802	0.184978	0.469146	0.236398	0.359507	0.0	0.0	0.010591	0.019991	0.013055	0.000000	0.0	0.0	0.0	0.541439	0.558698	0.207909	0.275138	0.178185	0.076483	0.117027	0.053391	0.621138	0.352661	0.076917	0.012959	0.0	0.187560	0.091074	0.026231	0.037622	0.165615	0.159127	0.325004	0.067535	0.110357	0.000000	0.009340	0.0	0.200484	0.936914	0.099320	0.339042	0.813544	0.890929	0.209325	0.007363	0.611842	0.213936	0.715235	0.438010	0.544366	0.988852	0.569035	0.540000	0.0	0.415267	0.127841	0.692090	0.630392	0.037054	0.011379	0.0	0.005560	0.019096	0.010932	0.0	0.004868	0.014787	0.0	0.0	0.0	0.0	0.0	0.000000	0.030908	0.004982	0.0	0.0	0.012884	0.012942	0.0	0.033938	0.018920	0.008603	0.004680	0.000000	0.073182	0.0	0.0	0.0	0.017869	0.0	0.0	0.0	0.007757	0.0	0.016747	0.016814	0.0	0.012380	0.004516	0.0	0.0	0.000000	0.004501	0.000000	0.000000	0.025738	0.0	0.067550	0.014854	0.000000	0.000000	0.014289	0.0	0.023152	0.003681	0.000000	0.0	0.0	0.000000	0.017873	0.005736	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.0	0.0	0.018168	0.000000	0.008793	0.000000	0.0	0.0	0.000000	0.0	0.113131	0.000260	0.303384	0.314484	2.225077	2.442886	1.537624	0.026761	2.409307	1.725970	2.934777	3.349704	1.556894	2.043845	1.287395	3.519196
BnaCnnLNG0002800.1	0.646101	1.736292	2.229465	2.368503	0.388011	1.887679	1.056902	1.527371	1.528693	0.524889	1.451516	3.308467	1.599758	1.915981	1.913946	1.843793	0.696565	2.217765	2.987560	0.763809	2.208799	2.164374	2.633529	1.747806	2.770206	3.933638	0.923477	5.950632	5.356058	1.142093	3.152779	0.829528	3.564517	8.268496	9.830154	4.138351	3.413175	0.399829	0.956591	1.616006	1.937841	1.701101	1.967185	1.876661	1.865268	1.665193	1.226480	0.976272	0.345503	2.028155	0.000000	0.111522	0.055324	0.064250	0.129282	0.086616	0.061768	0.000000	0.000000	0.221307	0.222964	0.301318	0.032681	0.083715	0.000000	0.118449	0.207768	0.185954	0.093040	0.086050	6.428277	4.901084	1.017177	7.636456	4.591415	7.360254	4.314770	4.233351	1.372798	4.536218	1.326270	1.835895	0.811550	1.704782	0.695108	0.992715	1.323136	0.986685	1.097669	2.535582	2.630057	1.930036	0.694396	1.883594	0.906063	1.560132	0.000000	1.029004	1.204758	3.246729	3.259744	0.897457	1.028839	0.875946	2.644526	2.547813	2.664571	2.573681	1.585623	3.864489	4.532200	2.891743	2.842422	5.088367	4.582764	6.410137	2.930822	2.084462	2.093690	0.927769	0.926339	6.931850	0.724021	0.978324	2.478549	1.839762	2.931182	2.821238	1.884343	1.906004	4.216857	3.299044	4.239552	1.645882	2.415602	2.333357	1.421641	0.294845	4.446700	2.779570	3.471105	1.680193	2.655793	1.584003	1.240940	1.245042	3.960604	2.875991	2.833187	4.343782	4.913603	1.024925	2.485769	3.222409	1.853653	1.925286	2.787790	2.608224	2.217962	1.724180	2.028859	1.819555	3.557298	6.967021	2.425512	1.583645	5.262900	1.144759	2.440525	1.752551	4.020768	4.739036	2.604747	3.169687	2.438236	2.330755	4.592716	4.556270	2.410170	1.452628	2.128957	1.008152	6.921535	3.313163	1.228017	1.408131	1.468321	1.916053	2.856270	2.392084	0.802023	0.961711	0.600031	3.038183	1.932880	2.036613	0.273429	1.491390	2.451199	2.076161	1.140901	1.310171
BnaCnnLNG0002900.1	4.068135	5.235095	4.208660	6.470532	6.716588	6.202869	5.215330	5.522678	6.393976	6.397698	6.553750	5.667616	3.210355	3.739131	5.050256	5.373826	4.891940	5.325861	6.531843	6.559387	5.557590	4.191133	4.896525	5.040619	18.547173	22.915247	16.523775	11.049606	11.452065	13.322983	9.206096	10.079252	10.077369	10.714986	11.903016	10.321959	19.289871	9.056312	6.831637	8.399831	12.054673	10.168382	9.809990	9.523103	14.924035	10.811957	3.138540	3.492556	4.121199	2.783714	1.699710	3.018098	2.401483	2.905442	3.030242	2.212516	3.122194	2.832152	1.833400	3.280567	4.128243	3.808525	3.259024	2.848498	2.780861	2.809974	3.069777	2.828371	2.196234	2.493315	10.521396	10.489694	8.820676	9.381097	11.731514	9.879999	12.989677	15.813910	13.387541	13.574336	13.532599	11.139415	13.638745	13.094068	14.433802	12.313600	15.860725	11.322062	5.209242	5.612394	3.171971	6.630429	5.010302	5.303867	4.773018	7.958468	2.412589	2.656171	4.547058	9.015464	7.321179	8.649804	6.800557	4.853482	6.795894	13.195028	6.237816	7.349553	8.562510	7.793501	6.856204	7.728113	7.146299	8.434258	7.988294	8.743931	8.671578	10.020954	9.290635	7.726016	8.827087	9.481951	8.309998	8.271794	8.798219	6.987282	9.222943	7.705696	7.975311	8.592873	9.515609	8.135138	8.918675	7.329916	8.055277	10.323240	10.425234	6.630971	7.676250	11.908862	11.784043	7.653251	9.814569	8.752062	8.322058	9.065722	6.708927	9.378651	8.375690	7.644996	8.808754	8.593322	9.843789	8.687209	8.133561	5.938825	7.216650	7.622580	9.135427	6.164202	6.618895	6.729408	9.077952	7.818422	6.629081	7.498508	5.849430	8.290218	5.031860	5.923641	8.538339	9.493943	5.982874	4.659872	5.351490	5.921085	7.017703	7.874519	9.055462	8.531584	8.113492	8.923413	8.168436	7.913484	8.027624	7.624497	11.428366	13.732276	8.495851	11.375522	5.906717	4.998385	4.644726	7.027544	3.906930	5.556066	5.339818	6.646010	6.369473	6.358679	6.867531	5.317449
BnaCnnLNG0003000.1	0.146861	0.000000	0.636289	1.049777	1.063967	1.172709	0.912040	0.865528	2.309339	1.715726	1.180880	1.201145	1.494554	1.053321	1.140121	1.370856	2.132883	1.367060	1.923688	2.166641	1.492638	0.936606	1.444355	1.209831	2.358418	1.320559	1.965027	2.276839	1.777305	1.845517	1.521283	1.880239	2.357326	3.219895	1.434405	2.287378	0.018345	0.590873	0.717752	1.540352	0.858815	0.862107	0.441726	0.980745	1.347468	0.876424	2.031446	2.249727	2.996925	2.010149	1.134595	2.462791	0.522761	2.630486	2.995810	3.286014	1.792419	1.410926	0.823333	1.746576	2.718005	3.015683	3.004074	1.660198	2.527467	1.229110	1.910250	2.123474	0.489390	0.145715	0.903040	0.919898	1.093652	1.435631	0.151824	1.191261	2.323657	1.934696	0.356017	2.014798	2.021070	2.785854	1.791272	1.679066	1.312811	2.674083	1.430115	2.429471	2.167185	0.000000	2.127878	1.963015	0.729580	1.701691	1.191828	0.752512	1.301171	1.903319	1.193954	1.676673	2.045616	3.508948	1.453752	0.884114	1.591712	1.604524	0.288442	1.625358	1.322978	1.816831	1.554398	1.267527	1.009437	1.482247	1.851374	1.066099	1.550636	2.026047	1.955106	2.319086	1.928394	1.601980	1.978608	1.328331	2.516363	2.040781	1.393714	1.366332	2.024205	1.446796	1.659898	1.226674	1.153235	0.989864	1.671809	1.423861	1.135270	1.292094	0.330894	1.574456	1.783426	1.681240	0.925081	0.296478	1.161222	1.602704	1.597391	1.882607	1.728756	1.209053	1.593109	1.156731	0.493221	1.565128	1.690997	1.605379	1.080327	1.037159	1.569785	1.576844	1.738405	2.281915	1.771296	1.882009	2.170155	1.934424	1.294636	1.053022	1.971675	2.531060	2.203293	1.928401	1.097961	0.784442	1.209878	2.390940	1.043324	1.525651	2.253916	1.910300	1.848292	2.708835	2.434119	2.625991	2.378419	1.703766	1.494107	1.946210	1.200986	1.274724	0.432110	0.000000	0.741084	0.774839	0.959165	1.117707	1.427823	1.939071	1.048656	0.914007	0.219419	2.095170
BnaCnnLNG0003100.1	0.028066	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.0	0.0	0.017687	0.021363	0.025528	0.023973	0.0	0.0	0.000000	0.027635	0.000000	0.019032	0.042286	0.000000	0.000000	0.0	0.000000	0.300191	0.825814	0.607612	0.146910	0.086208	0.315238	0.255662	0.286625	0.360273	0.193860	0.165016	0.153323	0.151444	0.149011	0.0	0.118630	0.000000	0.048795	0.092457	0.118496	0.165004	0.111207	0.069660	0.057296	0.054861	0.111931	0.075477	0.102107	0.012314	0.000000	0.020771	0.000000	0.033194	0.0	0.031248	0.000000	0.045056	0.051594	0.000000	0.000000	0.062257	0.000000	0.002216	0.0	0.031041	0.016406	0.049698	0.164322	0.061196	0.055072	0.109962	0.059019	0.378732	0.660055	0.553554	0.500198	0.225048	0.317354	0.810662	0.117318	0.820259	0.817525	0.030648	0.390413	0.000000	0.544921	1.036262	0.389061	0.000000	0.298658	0.0	0.177109	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.521817	0.191006	0.103617	0.418453	0.749503	0.079913	0.228632	0.145478	0.299014	0.132541	0.120999	0.097315	0.200825	1.587956	1.478854	1.267578	1.061832	0.446406	0.421615	1.044379	0.634779	0.222799	0.183689	0.075389	0.226262	0.154755	0.139643	0.259790	0.124222	0.381916	0.234788	0.106322	0.219488	0.148010	0.191032	0.048581	0.056252	0.039846	0.252645	0.070831	0.116708	0.177145	0.143891	0.130241	0.167202	0.251615	0.169372	0.201554	0.247705	0.117498	0.048466	0.133830	0.278090	0.329662	0.174212	0.189837	0.250041	0.205252	0.211858	0.112147	0.376353	0.903774	0.135696	0.252082	0.138329	0.156188	0.120479	0.140251	0.486334	0.296690	0.316044	0.179901	0.161858	0.166425	0.758874	1.129447	0.701435	1.356612	0.620373	0.473659	1.172964	0.405332	0.543687	0.889096	0.0	0.191664	0.0	0.025020	0.000000	0.000000	0.027186	0.000000	0.026165	0.029604	0.000000	0.000000	0.000000	0.000000
BnaCnnLNG0003200.1	0.132118	0.123217	0.172910	0.248555	0.227675	0.296796	0.223219	0.263263	0.345968	0.320705	0.254552	0.303784	0.176092	0.204524	0.302497	0.298375	0.518051	0.492779	0.350645	0.252822	0.188915	0.304514	0.343084	0.342362	0.997555	1.303408	1.034390	0.780202	0.853755	0.968478	0.666637	1.093962	1.257761	0.966763	0.983942	0.617123	0.551828	0.285553	0.289429	0.398424	0.315279	0.331104	0.398530	0.345621	0.400755	0.338197	0.566430	0.611594	0.706269	0.503042	1.177793	0.686454	0.681321	0.616184	0.627698	0.499429	0.615838	0.541519	0.506156	0.531555	0.644743	0.631871	0.524559	0.588894	0.480843	0.682442	0.649832	0.550883	1.488582	1.466453	0.550754	0.441196	0.345448	0.445336	0.519535	0.406770	1.249133	1.134783	1.576202	1.413461	1.289894	1.337854	2.659623	1.186276	2.042463	2.133829	1.117478	2.043219	0.159418	0.928922	0.819804	0.693005	0.269223	0.099472	0.218995	0.961152	0.140066	0.275987	0.252242	0.902878	0.000000	0.792089	0.184213	0.430375	0.709548	1.145110	0.598952	1.047954	1.004105	0.661473	0.685284	0.914197	0.695010	0.727503	0.697972	0.684631	0.909645	1.168503	1.341923	1.209723	1.224303	1.114039	0.993034	1.224922	1.265577	0.846905	0.764482	0.743026	0.793464	0.677098	0.790964	0.744718	0.754285	1.047032	0.992863	0.866402	1.013424	0.840569	0.770373	0.718985	0.828396	0.813620	1.096367	0.758330	0.832634	0.785785	0.878778	0.809550	0.797445	1.146982	0.978110	1.059962	1.023047	0.952581	0.899254	0.766650	1.075103	0.601796	1.136499	0.999162	0.916806	0.791073	0.686001	0.686844	0.907267	1.104678	0.743934	0.658421	0.713349	0.978114	0.659476	0.712878	0.914538	0.839499	1.052161	1.110632	0.783827	0.902143	1.023983	1.132796	0.824132	1.129982	1.000644	1.157557	1.347948	1.274398	7.027415	2.511650	2.251812	3.075244	0.407006	0.388799	0.334976	0.174938	0.417888	0.858154	0.457867	0.551524	0.364033	0.317952	0.324565	0.440849
BnaCnnLNG0003300.1	0.438335	0.109294	0.158623	0.391639	0.506646	0.491349	0.853487	0.770877	0.536229	0.603403	0.251545	0.412561	0.922838	0.352962	0.353469	0.442109	0.449337	0.352458	0.746082	0.799805	0.643976	0.572241	0.780769	0.521559	0.777758	0.470296	0.565313	1.270638	1.734380	1.303405	1.170110	0.695504	0.799072	0.484469	0.701230	1.061677	0.476390	0.520023	0.376222	0.611100	0.518522	0.872625	0.849448	0.752597	0.647615	0.584466	0.374371	0.388620	0.778526	0.684423	0.353811	0.058103	0.354954	0.609960	0.228048	0.066088	1.072332	1.642274	0.529857	1.447772	0.998788	0.640980	0.529047	0.439744	0.856592	1.110455	1.505594	0.637766	0.365317	0.825580	0.503962	0.262666	0.345139	0.451544	0.692851	0.496068	1.114909	0.974797	0.578248	1.436176	1.153539	1.011196	0.524117	0.448488	0.430618	0.263300	0.496358	0.596575	3.776628	2.206881	3.032133	3.521253	1.226853	1.835663	0.800823	1.154225	0.734055	2.857237	0.696657	3.613602	2.907345	0.279749	2.521023	3.195067	4.567321	2.980589	0.180306	0.404490	0.244106	0.401381	0.573098	0.218780	0.186016	0.585941	0.451955	0.390754	0.598225	0.776516	0.531218	0.448329	0.460169	0.409275	0.275227	1.073425	0.498752	0.257135	0.474641	0.157887	0.221502	0.301273	0.564391	0.162632	0.303794	0.480056	0.362103	0.353489	0.077197	0.301712	0.507106	0.492665	0.473167	0.312417	0.239585	0.138390	0.372309	0.493321	0.515179	0.311812	0.356388	0.229546	0.582239	0.262808	0.436753	0.154069	0.395161	0.369203	0.393874	0.274646	0.603315	0.524213	0.140129	0.231963	0.487446	0.257602	0.692303	0.684548	0.477855	0.334882	0.215498	0.334870	0.451739	0.464108	0.406275	0.341343	0.455088	0.262256	0.595193	0.388605	0.352534	0.480335	0.584689	0.947205	0.495572	0.407032	0.645068	0.332618	0.253898	0.120580	0.481883	0.166355	0.129291	0.374023	0.043524	0.113615	0.925298	0.082636	0.428236	0.573280	0.963437	0.023516	1.165728	0.486917
