BioProject&ID,Run&ID,Organ,Treatment,Experiment,Description
PRJNA378851,SRR5358969,Leaf,TB1_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358978,Leaf,TB1_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358977,Leaf,TB1_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358962,Leaf,TR2_03$15$03_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358961,Leaf,TR2_03$15$03_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358964,Leaf,TR2_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358963,Leaf,TR2_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358966,Leaf,TR2_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358965,Leaf,TR2_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358960,Leaf,TR2_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358959,Leaf,TR2_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358968,Leaf,TR2_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358967,Leaf,TR2_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358932,Leaf,Wes_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358931,Leaf,Wes_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358934,Leaf,Wes_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358933,Leaf,Wes_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358936,Leaf,Wes_87$41_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358935,Leaf,Wes_87$41_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358930,Leaf,Wes_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358929,Leaf,Wes_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358938,Leaf,Wes_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358937,Leaf,Wes_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA477556,SRR7413617,Leaf,Rlm&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413620,Leaf,Rlm&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413619,Leaf,Rlm&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413607,Leaf,Rlm&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413614,Leaf,Rlm&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413613,Leaf,Rlm&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413610,Leaf,Rlm$inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413611,Leaf,Rlm$inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413612,Leaf,Rlm$inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413599,Leaf,Rlm$inf&day&3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413606,Leaf,Rlm$inf&day&3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413605,Leaf,Rlm$inf&day&3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413616,Leaf,Topas&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413615,Leaf,Topas&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413618,Leaf,Topas&h20&day1,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413604,Leaf,Topas&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413603,Leaf,Topas&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413608,Leaf,Topas&h20&day3,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413622,Leaf,Topas&inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413621,Leaf,Topas$inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413609,Leaf,Topas$inf&day1&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413602,Leaf,Topas$inf&day3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413601,Leaf,Topas$inf&day3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJNA477556,SRR7413600,Leaf,Topas$inf&day3&3&dpi,Leptosphaeria&maculans&infection&(Rlm2$&1&and&3&days),LMD&and&dual&RNA$seq&of&the&L.&maculans&$&B.&napus&(B.&napus&near&isogenic&lines%&one&containing&resistance&gene&Rlm2)&infection&site&at&1&and&3&days&post&inoculation&to&identify&genes&activated&early&in&the&defense&response
PRJEB39308,ERR4329526,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329524,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329527,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329592,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329591,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329590,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329589,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329593,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329535,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329534,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329533,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329531,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329536,Stem,Stem&$&Bristol&$&natural&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB39308,ERR4329594,Seed,Seed&$&Bristol&$&L.&maculans&infection,Leptosphaeria&maculans&infection&(Bristol$&stem&and&seed),Large$scale&transcriptomics&to&dissect&two&years&of&life&of&a&fungal&phytopathogen&in&interaction(s)&with&its&host&plant
PRJEB36458,ERR3850137,Root,48dai_HP_LSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850136,Root,48dai_HP_LSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850135,Root,48dai_HP_LSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850134,Root,36dai_HP_LSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850133,Root,36dai_HP_LSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850132,Root,36dai_HP_LSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850143,Root,48dai_HP_MSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850142,Root,48dai_HP_MSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850141,Root,48dai_HP_MSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850140,Root,36dai_HP_MSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850139,Root,36dai_HP_MSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850138,Root,36dai_HP_MSMD_TG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850131,Root,48dai_HP_HSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
PRJEB36458,ERR3850130,Root,48dai_HP_HSMD_YG,Soil&microbiota&and&clubroot&disease&,A&time&course&experiment&to&study&interactions&between&P.&brassicae%&two&B.&napus&genotypes&(Tenor&and&Yudal:&TG&and&YG)%&and&three&soils&harboring&High&(H)%&Medium&(M)&or&Low&(L)&microbiota&diversities&and&displaying&different&levels&of&richness&and&diversity.&&HP:&Healthy&plant%&IP:&Infected&plant
